[20:09:05] studio/test [qos=1]  {"studio_test":true,"sender":"studio-test","body":"{\"hello\": \"from studio\"}"}
[23:06:46] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:47] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:48] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:49] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:50] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:51] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:52] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:53] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:54] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:55] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:56] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:57] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:58] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:58] vision/detector/status [qos=1]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"stopped","state":"offline","ready":false,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:59] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"443e87c4d813478f82c87cbe2fce01ed","process_state":"stopped","state":"offline","ready":false,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:59] desk-buddy/setup/3a452c753b7d4c26b21f22d26e4a508c [qos=1]  3a452c753b7d4c26b21f22d26e4a508c
[23:06:59] desk-buddy/setup/0958af8294e14c068680cf34f6208f05 [qos=1]  0958af8294e14c068680cf34f6208f05
[23:06:59] vision/detector/status [qos=1]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"loading","ready":false,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:59] vision/detector/status [qos=1]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"stopped","state":"offline","ready":false,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:59] vision/detector/status [qos=1]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"d168f6a137c54331a09a322bf535713e","process_state":"running","state":"loading","ready":false,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:06:59] vision/detector/status [qos=1]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"d168f6a137c54331a09a322bf535713e","process_state":"stopped","state":"offline","ready":false,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:00] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"d168f6a137c54331a09a322bf535713e","process_state":"stopped","state":"offline","ready":false,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:01] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"d168f6a137c54331a09a322bf535713e","process_state":"stopped","state":"offline","ready":false,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:02] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"d168f6a137c54331a09a322bf535713e","process_state":"stopped","state":"offline","ready":false,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:03] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"d168f6a137c54331a09a322bf535713e","process_state":"stopped","state":"offline","ready":false,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:03] vision/detector/status [qos=1]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:04] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:05] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:06] desk-buddy/setup/1cc3daf36fb3490fadeca56d560c96cc [qos=1]  1cc3daf36fb3490fadeca56d560c96cc
[23:07:06] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:07] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
[23:07:08] vision/detector/status [qos=1 retained]  {"schema":"desk_buddy.vision.status.v1","service_id":"detector","launch_id":"92b4f935751a4eb19257c8093c9b3632","process_state":"running","state":"ready","ready":true,"busy":false,"device":"cpu","model_id":"google/owlv2-base-patch16","catalog_id":"owlv2-base","revision":"2a1560802f8cf3c408fec9b809d705f56a2f7146","last_error":""}
